# Binance official API catalog snapshot
# baseline_date: 2026-08-10
# source_catalog: https://developers.binance.com/en/docs/llms.txt
# source_detail: https://developers.binance.com/en/docs/llms-full.txt
# source_catalog_sha256: 44fa6608f682b03358e5b7f53d25e791f5eea4d790bff91db86b95151116fc8e
# source_detail_sha256: 2edabba856125f393ea3e5b7f53d25e791f5eea4d790bff91db86b95151116fc8e
# exposure: local public-surface classification; see README.md
# columns: official_product	interface	method	path_or_message	operation_id	authentication	risk	lifecycle	exposure
Spot WebSocket	WebSocketRequest	POST	/executionRules	executionRules	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/ping	ping	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/time	time	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/avgPrice	avgPrice	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/depth	depth	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/klines	klines	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/ticker	ticker	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/ticker.24hr	ticker24hr	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/ticker.book	tickerBook	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/ticker.price	tickerPrice	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/ticker.tradingDay	tickerTradingDay	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/trades.aggregate	tradesAggregate	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/trades.historical	tradesHistorical	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/blockTrades.historical	blockTradesHistorical	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/trades.recent	tradesRecent	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/uiKlines	uiKlines	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/referencePrice	referencePrice	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/referencePrice.calculation	referencePriceCalculation	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/openOrders.cancelAll	openOrdersCancelAll	TRADE	FinancialWrite	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/order.amend.keepPriority	orderAmendKeepPriority	TRADE	FinancialWrite	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/order.cancel	orderCancel	TRADE	FinancialWrite	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/order.cancelReplace	orderCancelReplace	TRADE	FinancialWrite	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/orderList.cancel	orderListCancel	TRADE	FinancialWrite	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/orderList.place	orderListPlace	TRADE	FinancialWrite	deprecated	deprecated_excluded
Spot WebSocket	WebSocketRequest	POST	/orderList.place.oco	orderListPlaceOco	TRADE	FinancialWrite	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/orderList.place.opo	orderListPlaceOpo	TRADE	FinancialWrite	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/orderList.place.opoco	orderListPlaceOpoco	TRADE	FinancialWrite	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/orderList.place.oto	orderListPlaceOto	TRADE	FinancialWrite	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/orderList.place.otoco	orderListPlaceOtoco	TRADE	FinancialWrite	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/order.place	orderPlace	TRADE	FinancialWrite	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/order.test	orderTest	TRADE	FinancialWrite	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/sor.order.place	sorOrderPlace	TRADE	FinancialWrite	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/sor.order.test	sorOrderTest	TRADE	FinancialWrite	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/session.subscriptions	sessionSubscriptions	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/userDataStream.subscribe	userDataStreamSubscribe	Public	Read	documented_active	provider_typed
Spot WebSocket	WebSocketRequest	POST	/userDataStream.subscribe.signature	userDataStreamSubscribeSignature	USER_STREAM	AccountWrite	documented_active	common_existing
Spot WebSocket	WebSocketRequest	POST	/userDataStream.unsubscribe	userDataStreamUnsubscribe	Public	Read	documented_active	provider_typed
Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@aggTrade	aggTrade	Public	Read	documented_active	provider_typed
Spot WebSocket Market Streams	WebSocketStream	POST	/!ticker_{windowSize}@arr	allMarketRollingWindowTicker	Public	Read	documented_active	provider_typed
Spot WebSocket Market Streams	WebSocketStream	POST	/!miniTicker@arr	allMiniTicker	Public	Read	documented_active	provider_typed
Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@avgPrice	avgPrice	Public	Read	documented_active	provider_typed
Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@bookTicker	bookTicker	Public	Read	documented_active	provider_typed
Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@depth@{updateSpeed}	diffBookDepth	Public	Read	documented_active	provider_typed
Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@kline_{interval}	kline	Public	Read	documented_active	common_existing
Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@kline_{interval}@+08:00	klineOffset	Public	Read	documented_active	provider_typed
Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@miniTicker	miniTicker	Public	Read	documented_active	provider_typed
Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@depth{levels}@{updateSpeed}	partialBookDepth	Public	Read	documented_active	common_existing
Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@referencePrice	referencePrice	Public	Read	documented_active	provider_typed
Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@ticker_{windowSize}	rollingWindowTicker	Public	Read	documented_active	provider_typed
Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@ticker	ticker	Public	Read	documented_active	common_existing
Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@trade	trade	Public	Read	documented_active	common_existing
Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@blockTrade	blockTrade	Public	Read	documented_active	provider_typed
Spot Block Matching REST	Http	POST	/sapi/v1/block-match/order/cancel	orderCancel	TRADE	FinancialWrite	documented_active	provider_typed
Spot Block Matching REST	Http	POST	/sapi/v1/block-match/order/extend	orderExtend	TRADE	FinancialWrite	documented_active	provider_typed
Spot Block Matching REST	Http	POST	/sapi/v1/block-match/order/place	orderPlace	TRADE	FinancialWrite	documented_active	provider_typed
Spot Block Matching REST	Http	POST	/sapi/v1/block-match/order/take	orderTake	TRADE	FinancialWrite	documented_active	provider_typed
Spot Block Matching REST	Http	GET	/sapi/v1/block-match/order/query-open-order	queryOpenOrder	USER_DATA	Read	documented_active	provider_typed
Spot Block Matching REST	Http	GET	/sapi/v1/block-match/order/query-order-history	queryOrderHistory	USER_DATA	Read	documented_active	provider_typed
Spot Block Matching REST	Http	POST	/sapi/v1/block-match/symbols	symbols	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v2/eth-staking/account	ethStakingAccount	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/eth-staking/eth/quota	getCurrentEthStakingQuota	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/eth-staking/eth/history/redemptionHistory	getEthRedemptionHistory	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/eth-staking/eth/history/stakingHistory	getEthStakingHistory	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/eth-staking/eth/history/rateHistory	getWbethRateHistory	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/eth-staking/eth/history/wbethRewardsHistory	getWbethRewardsHistory	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/eth-staking/wbeth/history/unwrapHistory	getWbethUnwrapHistory	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/eth-staking/wbeth/history/wrapHistory	getWbethWrapHistory	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	POST	/sapi/v1/eth-staking/eth/redeem	redeemEth	TRADE	FinancialWrite	documented_active	provider_typed
Staking REST	Http	POST	/sapi/v2/eth-staking/eth/stake	subscribeEthStaking	TRADE	FinancialWrite	documented_active	provider_typed
Staking REST	Http	POST	/sapi/v1/eth-staking/wbeth/wrap	wrapBeth	TRADE	FinancialWrite	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/onchain-yields/locked/personalLeftQuota	getOnChainYieldsLockedPersonalLeftQuota	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/onchain-yields/locked/list	getOnChainYieldsLockedProductList	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/onchain-yields/locked/position	getOnChainYieldsLockedProductPosition	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/onchain-yields/locked/history/redemptionRecord	getOnChainYieldsLockedRedemptionRecord	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/onchain-yields/locked/history/rewardsRecord	getOnChainYieldsLockedRewardsHistory	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/onchain-yields/locked/subscriptionPreview	getOnChainYieldsLockedSubscriptionPreview	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/onchain-yields/locked/history/subscriptionRecord	getOnChainYieldsLockedSubscriptionRecord	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/onchain-yields/account	onChainYieldsAccount	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	POST	/sapi/v1/onchain-yields/locked/redeem	redeemOnChainYieldsLockedProduct	TRADE	FinancialWrite	documented_active	provider_typed
Staking REST	Http	POST	/sapi/v1/onchain-yields/locked/setAutoSubscribe	setOnChainYieldsLockedAutoSubscribe	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	POST	/sapi/v1/onchain-yields/locked/setRedeemOption	setOnChainYieldsLockedProductRedeemOption	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	POST	/sapi/v1/onchain-yields/locked/subscribe	subscribeOnChainYieldsLockedProduct	TRADE	FinancialWrite	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/soft-staking/list	getSoftStakingProductList	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/soft-staking/history/rewardsRecord	getSoftStakingRewardsHistory	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/soft-staking/set	setSoftStaking	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	POST	/sapi/v1/sol-staking/sol/claim	claimBoostRewards	TRADE	FinancialWrite	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/sol-staking/sol/history/rateHistory	getBnsolRateHistory	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/sol-staking/sol/history/bnsolRewardsHistory	getBnsolRewardsHistory	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/sol-staking/sol/history/boostRewardsHistory	getBoostRewardsHistory	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/sol-staking/sol/history/redemptionHistory	getSolRedemptionHistory	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/sol-staking/sol/history/stakingHistory	getSolStakingHistory	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/sol-staking/sol/quota	getSolStakingQuotaDetails	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/sol-staking/sol/history/unclaimedRewards	getUnclaimedRewards	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	POST	/sapi/v1/sol-staking/sol/redeem	redeemSol	TRADE	FinancialWrite	documented_active	provider_typed
Staking REST	Http	GET	/sapi/v1/sol-staking/account	solStakingAccount	USER_DATA	Read	documented_active	provider_typed
Staking REST	Http	POST	/sapi/v1/sol-staking/sol/stake	subscribeSolStaking	TRADE	FinancialWrite	documented_active	provider_typed
Sub Account REST	Http	POST	/sapi/v1/sub-account/virtualSubAccount	createAVirtualSubAccount	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	POST	/sapi/v1/sub-account/futures/enable	enableFuturesForSubAccount	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	POST	/sapi/v1/sub-account/eoptions/enable	enableOptionsForSubAccount	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/sub-account/futures/positionRisk	getFuturesPositionRiskOfSubAccount	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v2/sub-account/futures/positionRisk	getFuturesPositionRiskOfSubAccountV2	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/sub-account/status	getSubAccountsStatusOnMarginOrFutures	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/sub-account/list	querySubAccountList	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/sub-account/transaction-statistics	querySubAccountTransactionStatistics	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	POST	/sapi/v2/sub-account/subAccountApi/ipRestriction	addIpRestrictionForSubAccountApiKey	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/sub-account/subAccountApi	querySubAccountApiKey	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	POST	/sapi/v1/sub-account/subAccountApi	createSubAccountApiKey	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	DELETE	/sapi/v1/sub-account/subAccountApi	deleteSubAccountApiKey	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	DELETE	/sapi/v1/sub-account/subAccountApi/ipRestriction/ipList	deleteIpListForASubAccountApiKey	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/sub-account/subAccountApi/ipRestriction	getIpRestrictionForASubAccountApiKey	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	POST	/sapi/v1/sub-account/subAccountApiPermission	modifySubAccountApiKeyPermission	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	POST	/sapi/v1/sub-account/futures/transfer	futuresTransferForSubAccount	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/sub-account/futures/account	getDetailOnSubAccountsFuturesAccount	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v2/sub-account/futures/account	getDetailOnSubAccountsFuturesAccountV2	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/sub-account/margin/account	getDetailOnSubAccountsMarginAccount	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/sub-account/futures/move-position	getMovePositionHistoryForSubAccount	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	POST	/sapi/v1/sub-account/futures/move-position	movePositionForSubAccount	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/capital/deposit/subAddress	getSubAccountDepositAddress	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/capital/deposit/subHisrec	getSubAccountDepositHistory	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/sub-account/futures/accountSummary	getSummaryOfSubAccountsFuturesAccount	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v2/sub-account/futures/accountSummary	getSummaryOfSubAccountsFuturesAccountV2	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/sub-account/margin/accountSummary	getSummaryOfSubAccountsMarginAccount	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	POST	/sapi/v1/sub-account/margin/transfer	marginTransferForSubAccount	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v3/sub-account/assets	querySubAccountAssets	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v4/sub-account/assets	querySubAccountAssetsAssetManagement	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/sub-account/futures/internalTransfer	querySubAccountFuturesAssetTransferHistory	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	POST	/sapi/v1/sub-account/futures/internalTransfer	subAccountFuturesAssetTransfer	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/sub-account/spotSummary	querySubAccountSpotAssetsSummary	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/sub-account/sub/transfer/history	querySubAccountSpotAssetTransferHistory	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/sub-account/universalTransfer	queryUniversalTransferHistory	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	POST	/sapi/v1/sub-account/universalTransfer	universalTransfer	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/sub-account/transfer/subUserHistory	subAccountTransferHistory	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	POST	/sapi/v1/sub-account/transfer/subToMaster	transferToMaster	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	POST	/sapi/v1/sub-account/transfer/subToSub	transferToSubAccountOfSameMaster	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	POST	/sapi/v1/managed-subaccount/deposit	depositAssetsIntoTheManagedSubAccount	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/deposit/address	getManagedSubAccountDepositAddress	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/asset	queryManagedSubAccountAssetDetails	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/fetch-future-asset	queryManagedSubAccountFuturesAssetDetails	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/info	queryManagedSubAccountList	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/marginAsset	queryManagedSubAccountMarginAssetDetails	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/accountSnapshot	queryManagedSubAccountSnapshot	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/queryTransLogForInvestor	queryManagedSubAccountTransferLogMasterAccountInvestor	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/queryTransLogForTradeParent	queryManagedSubAccountTransferLogMasterAccountTrading	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/query-trans-log	queryManagedSubAccountTransferLogSubAccountTrading	USER_DATA	Read	documented_active	platform_limited
Sub Account REST	Http	POST	/sapi/v1/managed-subaccount/withdraw	withdrawlAssetsFromTheManagedSubAccount	USER_DATA	Read	documented_active	platform_limited
VIP Loan REST	Http	GET	/sapi/v1/loan/vip/request/interestRate	getBorrowInterestRate	USER_DATA	Read	documented_active	platform_limited
VIP Loan REST	Http	GET	/sapi/v1/loan/vip/collateral/data	getCollateralAssetData	USER_DATA	Read	documented_active	platform_limited
VIP Loan REST	Http	GET	/sapi/v1/loan/vip/loanable/data	getLoanableAssetsData	USER_DATA	Read	documented_active	platform_limited
VIP Loan REST	Http	GET	/sapi/v1/loan/vip/interestRateHistory	getVIPLoanInterestRateHistory	USER_DATA	Read	documented_active	platform_limited
VIP Loan REST	Http	GET	/sapi/v1/loan/vip/fixed/market	queryVIPLoanFixedRateMarket	USER_DATA	Read	documented_active	platform_limited
VIP Loan REST	Http	POST	/sapi/v1/loan/vip/borrow	vipLoanBorrow	TRADE	FinancialWrite	documented_active	platform_limited
VIP Loan REST	Http	POST	/sapi/v1/loan/vip/fixed/borrow	vipLoanFixedRateBorrow	TRADE	FinancialWrite	documented_active	platform_limited
VIP Loan REST	Http	POST	/sapi/v1/loan/vip/renew	vipLoanRenew	TRADE	FinancialWrite	documented_active	platform_limited
VIP Loan REST	Http	POST	/sapi/v1/loan/vip/repay	vipLoanRepay	TRADE	FinancialWrite	documented_active	platform_limited
VIP Loan REST	Http	GET	/sapi/v1/loan/vip/collateral/account	checkVIPLoanCollateralAccount	USER_DATA	Read	documented_active	platform_limited
VIP Loan REST	Http	GET	/sapi/v1/loan/vip/accruedInterest	getVIPLoanAccruedInterest	USER_DATA	Read	documented_active	platform_limited
VIP Loan REST	Http	GET	/sapi/v1/loan/vip/ongoing/orders	getVIPLoanOngoingOrders	USER_DATA	Read	documented_active	platform_limited
VIP Loan REST	Http	GET	/sapi/v1/loan/vip/repay/history	getVIPLoanRepaymentHistory	USER_DATA	Read	documented_active	platform_limited
VIP Loan REST	Http	GET	/sapi/v1/loan/vip/request/data	queryApplicationStatus	USER_DATA	Read	documented_active	platform_limited
VIP Service REST	Http	GET	/sapi/v1/vip/vip-portal/futures/ip-whitelists	queryFuturesIpWhitelists	Public	Read	documented_active	platform_limited
VIP Service REST	Http	POST	/sapi/v1/vip/vip-portal/futures/ip-whitelists	addFuturesIpWhitelists	Public	Read	documented_active	platform_limited
VIP Service REST	Http	DELETE	/sapi/v1/vip/vip-portal/futures/ip-whitelists	removeFuturesIpWhitelists	Public	Read	documented_active	platform_limited
VIP Service REST	Http	GET	/sapi/v1/vip/vip-portal/futures/rate-limits/ips	queryFuturesIpRateLimits	Public	Read	documented_active	platform_limited
VIP Service REST	Http	GET	/sapi/v1/vip/vip-portal/futures/rate-limits/ips/pages	queryFuturesIpRateLimitsWithPagination	Public	Read	documented_active	platform_limited
VIP Service REST	Http	GET	/sapi/v1/vip/vip-portal/futures/rate-limits/orders	queryFuturesUserorderRateLimits	Public	Read	documented_active	platform_limited
VIP Service REST	Http	GET	/sapi/v1/vip/vip-portal/futures/rate-limits/orders/pages	queryFuturesUserorderRateLimitsWithPagination	Public	Read	documented_active	platform_limited
VIP Service REST	Http	GET	/sapi/v1/vip/liquidity-programs/overview	queryLiquidityProgramOverview	Public	Read	documented_active	platform_limited
VIP Service REST	Http	GET	/sapi/v1/vip/liquidity-programs/performance	queryLiquidityProgramPerformance	Public	Read	documented_active	platform_limited
VIP Service REST	Http	GET	/sapi/v1/vip/liquidity-programs/weekly-result	queryLiquidityProgramWeeklyResults	Public	Read	documented_active	platform_limited
VIP Service REST	Http	GET	/sapi/v1/commission/queryCommissionFee	querySymbolCommissionFee	Public	Read	documented_active	platform_limited
VIP CAAS REST	Http	GET	/sapi/v1/vip/caas/commission/fee-groups	queryFeeGroups	USER_DATA	Read	documented_active	platform_limited
VIP CAAS REST	Http	POST	/sapi/v1/vip/caas/commission/fee-groups	createFeeGroup	TRADE	FinancialWrite	documented_active	platform_limited
VIP CAAS REST	Http	DELETE	/sapi/v1/vip/caas/commission/fee-groups	deleteFeeGroup	TRADE	FinancialWrite	documented_active	platform_limited
VIP CAAS REST	Http	PUT	/sapi/v1/vip/caas/commission/fee-groups/commission	updateFeeGroupCommission	TRADE	FinancialWrite	documented_active	platform_limited
VIP CAAS REST	Http	GET	/sapi/v1/vip/caas/commission/fee-groups/members	queryFeeGroupMembers	USER_DATA	Read	documented_active	platform_limited
VIP CAAS REST	Http	POST	/sapi/v1/vip/caas/commission/fee-groups/members	assignMembersToFeeGroup	TRADE	FinancialWrite	documented_active	platform_limited
VIP CAAS REST	Http	DELETE	/sapi/v1/vip/caas/commission/fee-groups/members	unassignMembersFromFeeGroup	TRADE	FinancialWrite	documented_active	platform_limited
VIP CAAS REST	Http	GET	/sapi/v1/vip/caas/commission/member-fee-group	queryOneMembersFeeGroup	USER_DATA	Read	documented_active	platform_limited
VIP CAAS REST	Http	GET	/sapi/v1/vip/caas/commission/markup-trade-aggregations	queryMarkupTradeCommissionAggregationReportings	USER_DATA	Read	documented_active	platform_limited
VIP CAAS REST	Http	GET	/sapi/v1/vip/caas/commission/markup-trade-details	queryMarkupTradeDetailReportings	USER_DATA	Read	documented_active	platform_limited
Wallet REST	Http	GET	/sapi/v1/account/apiTradingStatus	accountApiTradingStatus	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/account/info	accountInfo	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/account/status	accountStatus	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/accountSnapshot	dailyAccountSnapshot	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	POST	/sapi/v1/account/disableFastWithdrawSwitch	disableFastWithdrawSwitch	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	POST	/sapi/v1/account/enableFastWithdrawSwitch	enableFastWithdrawSwitch	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/account/apiRestrictions	getApiKeyPermission	USER_DATA	Read	documented_active	common_existing
Wallet REST	Http	GET	/sapi/v1/asset/assetDetail	assetDetail	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/asset/assetDividend	assetDividendRecord	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	POST	/sapi/v1/asset/dust-convert/convert	dustConvert	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	POST	/sapi/v1/asset/dust-convert/query-convertible-assets	dustConvertibleAssets	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/asset/dribblet	dustlog	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	POST	/sapi/v1/asset/dust	dustTransfer	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	POST	/sapi/v1/asset/get-funding-asset	fundingWallet	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/spot/asset/tags	getSpotAssetTags	MARKET_DATA	Read	documented_active	provider_typed
Wallet REST	Http	POST	/sapi/v1/asset/dust-btc	getAssetsThatCanBeConvertedIntoBnb	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/asset/ledger-transfer/cloud-mining/queryByPage	getCloudMiningPaymentAndRefundHistory	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/spot/open-symbol-list	getOpenSymbolList	MARKET_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/asset/custody/transfer-history	queryUserDelegationHistory	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/asset/transfer	queryUserUniversalTransferHistory	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	POST	/sapi/v1/asset/transfer	userUniversalTransfer	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/asset/wallet/balance	queryUserWalletBalance	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	POST	/sapi/v1/bnbBurn	toggleBnbBurnOnSpotTradeAndMarginInterest	USER_DATA	Read	documented_active	provider_typed
